Age,Marital,Default,Balance,Housing Loan,Personal Loan,Current Campaign,Churn
56,Married,0,20068,1,1,1,0
30,Single,0,47057,1,1,0,0
28,Single,1,16946,1,1,0,0
63,Single,1,18547,0,1,0,0
36,Married,0,83237,0,1,0,0
28,Married,1,3769,0,1,1,0
30,Single,0,22883,1,1,0,0
63,Divorced,1,59340,1,0,1,0
62,Married,0,77199,1,0,0,1
18,Married,1,33162,0,1,1,0
57,Single,1,86388,0,1,1,0
61,Divorced,0,83924,1,0,1,0
36,Single,0,31434,1,0,0,0
29,Married,1,20102,1,0,1,1
25,Married,1,19536,1,1,1,0
25,Single,0,75891,1,0,1,1
78,Single,1,65770,0,0,0,1
70,Divorced,0,48388,1,0,1,0
62,Divorced,0,48775,1,1,0,0
29,Married,1,29147,1,0,1,0
78,Divorced,0,48526,1,1,0,1
65,Divorced,0,21659,0,0,1,0
50,Married,1,80096,1,0,1,0
62,Married,0,21088,1,1,1,0
43,Married,0,66464,1,0,1,0
56,Married,0,57998,0,0,0,1
45,Single,0,38382,1,0,1,0
75,Married,1,26184,0,1,1,0
22,Married,0,18099,1,1,1,0
25,Married,1,67810,1,1,0,1
42,Divorced,0,88506,1,0,0,1
44,Married,1,89280,1,1,0,1
63,Single,0,35739,1,0,1,0
40,Single,1,6389,1,0,0,1
47,Married,0,15352,1,0,0,0
62,Single,0,19148,1,0,0,0
64,Divorced,0,29828,1,0,1,0
40,Married,0,66040,0,0,0,1
66,Single,1,54795,0,0,1,0
64,Single,1,56620,0,0,0,1
37,Married,0,92279,0,1,0,1
35,Single,1,92430,1,1,1,0
35,Married,0,94531,1,0,1,0
19,Single,0,55114,0,1,1,0
21,Divorced,1,38711,0,1,0,1
47,Single,1,15748,0,1,1,0
50,Single,1,86636,0,0,1,0
53,Married,0,31691,1,1,0,0
35,Single,0,86517,0,0,1,0
54,Married,1,63282,1,1,1,0
36,Divorced,0,96244,1,1,0,1
64,Married,1,58360,1,1,0,1
45,Married,1,8246,0,0,0,1
57,Single,1,57395,0,0,1,0
37,Divorced,1,30486,1,0,0,1
66,Married,1,28340,0,0,1,0
50,Single,1,82874,0,0,0,1
29,Single,0,48300,1,0,0,1
75,Married,0,1086,1,0,0,0
68,Single,1,89071,0,0,1,1
32,Married,1,12860,1,0,1,0
58,Married,1,15013,0,1,1,0
56,Married,0,5407,0,1,1,0
19,Divorced,1,31542,1,0,1,1
46,Married,1,22935,1,1,0,0
58,Single,1,47079,0,1,0,1
27,Divorced,0,32111,1,0,0,0
19,Single,1,54550,0,0,0,1
68,Divorced,0,73697,1,1,1,0
28,Divorced,0,87117,0,0,1,0
30,Divorced,1,95813,1,1,1,0
27,Divorced,0,84936,0,0,0,0
31,Single,0,74955,0,1,0,0
35,Married,0,38565,1,0,1,0
68,Single,1,17283,0,1,0,1
71,Married,0,64470,0,1,0,1
26,Single,1,98290,0,1,1,1
74,Divorced,1,84916,0,1,0,1
56,Divorced,1,77552,0,0,1,0
45,Married,0,36233,1,1,0,0
20,Married,1,20695,0,0,1,0
37,Single,0,88488,0,1,0,1
23,Married,0,40734,0,0,1,0
44,Single,0,79257,1,1,1,0
70,Married,0,-495,1,0,0,0
19,Married,1,3363,0,1,0,1
46,Married,1,46708,0,1,1,0
55,Divorced,0,41614,1,0,1,0
20,Divorced,1,-990,1,1,1,0
33,Single,1,17861,0,1,1,0
47,Married,1,22125,1,1,1,0
57,Single,0,7369,0,1,0,0
19,Married,1,67393,0,0,0,1
34,Divorced,0,24671,0,1,0,1
58,Divorced,1,73400,1,0,0,1
79,Married,0,62512,0,0,0,1
29,Married,0,96026,0,0,1,0
52,Divorced,0,73656,1,0,0,1
60,Divorced,1,83759,0,1,0,1
18,Single,0,95686,0,1,1,0
72,Divorced,1,42138,0,0,1,0
62,Married,0,51420,1,1,0,1
32,Single,1,66089,1,1,0,1
43,Married,0,13489,0,0,1,0
54,Single,1,57789,1,0,0,1
38,Married,0,67925,0,0,1,0
79,Divorced,0,47703,0,1,0,1
66,Married,0,85486,1,0,0,1
48,Single,1,74625,1,0,0,1
42,Married,0,56228,0,1,0,1
40,Single,0,1051,1,1,1,0
41,Married,0,36090,1,1,1,0
74,Divorced,0,26805,1,1,0,1
55,Divorced,1,92978,0,1,0,1
45,Married,0,42557,0,1,0,1
38,Married,0,555,1,1,0,0
71,Married,1,48241,0,1,1,0
60,Single,1,76303,0,0,1,0
35,Married,1,63994,1,1,0,1
53,Married,0,14066,0,0,1,0
52,Single,1,2721,1,1,1,0
62,Divorced,1,75982,0,1,0,1
72,Married,1,4304,0,0,0,1
26,Married,0,40967,1,1,0,0
70,Divorced,0,98224,0,0,1,0
55,Divorced,0,76763,1,1,1,0
75,Single,1,38462,0,0,1,0
47,Married,0,69834,0,0,1,0
77,Married,1,48155,0,1,0,1
61,Single,1,73842,1,0,0,1
51,Divorced,1,589,0,0,0,0
49,Single,0,35078,0,1,1,0
20,Divorced,1,98545,1,1,0,1
20,Single,1,52918,1,0,0,1
45,Divorced,0,11601,0,1,1,0
61,Single,1,5711,1,0,0,1
32,Divorced,1,84900,1,0,1,0
58,Divorced,1,57430,1,0,1,1
40,Divorced,0,61327,1,1,0,1
57,Divorced,1,97242,0,1,0,1
28,Divorced,0,93146,1,0,1,0
65,Married,0,1970,0,0,0,0
49,Divorced,1,67535,0,0,0,1
75,Married,1,84570,0,1,1,0
76,Divorced,1,34176,1,0,0,1
74,Married,1,39730,1,1,1,0
71,Married,0,80168,0,0,1,0
53,Single,0,11385,0,0,1,0
77,Divorced,1,3950,1,0,1,0
50,Single,0,99230,1,0,0,0
41,Single,1,71511,0,1,0,1
56,Divorced,1,51009,1,1,0,1
51,Single,1,84850,1,1,1,0
73,Divorced,1,21398,0,1,0,0
45,Single,0,23277,1,1,1,0
54,Divorced,0,24761,1,0,1,0
24,Divorced,1,62435,0,1,0,1
21,Divorced,1,61944,1,1,0,1
54,Married,0,29533,0,1,1,0
73,Single,0,70502,1,1,1,0
18,Married,0,70123,0,0,1,0
18,Single,1,20880,1,0,1,0
64,Single,0,68627,0,0,0,0
37,Single,1,39753,1,1,0,0
36,Married,1,94666,1,0,0,1
46,Single,0,80597,1,0,1,0
27,Married,1,85829,0,1,1,1
77,Divorced,0,-439,1,1,0,0
35,Single,1,51205,0,1,0,1
45,Single,1,57810,1,0,0,1
52,Divorced,1,62482,1,1,1,1
60,Divorced,1,67192,1,0,1,0
64,Single,1,85154,1,0,1,0
48,Divorced,1,84066,1,0,0,1
44,Married,0,85408,1,0,0,1
79,Married,0,26330,0,0,0,0
28,Single,1,14139,0,1,0,0
66,Married,0,30977,1,0,0,1
66,Married,1,2983,1,0,0,1
55,Single,0,37909,1,0,1,0
22,Divorced,0,62480,1,0,0,1
25,Single,1,47029,1,0,0,1
51,Married,0,19329,0,1,1,0
65,Single,1,34734,1,0,1,0
69,Single,0,40837,1,0,1,0
73,Married,1,72354,0,0,1,1
29,Married,0,74454,0,0,1,0
55,Single,1,64786,0,1,1,0
18,Married,0,2758,1,0,0,0
48,Married,1,65699,1,0,0,1
21,Married,0,98157,1,0,0,1
66,Married,1,80673,1,0,0,1
62,Married,0,95639,1,1,1,0
67,Married,1,19832,0,1,1,0
22,Divorced,0,-132,1,1,0,0
47,Single,1,48665,1,0,1,0
73,Married,1,39862,1,1,1,0
41,Single,1,17728,0,1,0,0
76,Divorced,1,91565,1,1,0,1
20,Married,0,37857,1,1,0,0
28,Single,0,26183,1,1,0,0
62,Married,0,86321,1,0,0,1
21,Married,1,16940,0,1,0,0
43,Married,1,3280,0,1,0,1
44,Married,1,164,0,1,0,1
63,Married,1,90724,1,0,1,0
71,Married,1,77624,0,0,0,1
60,Married,0,16405,0,1,1,0
44,Divorced,0,821,1,0,0,1
59,Divorced,0,53090,1,0,1,0
68,Married,1,20516,0,1,0,1
67,Married,1,8473,0,0,0,1
23,Divorced,1,44454,0,1,0,1
76,Divorced,1,40530,0,1,0,1
78,Divorced,1,75714,1,1,0,1
32,Married,1,90554,1,0,1,1
70,Single,1,80633,0,1,0,1
47,Single,0,77632,0,1,0,1
59,Single,0,67081,0,0,0,0
54,Single,1,22798,1,1,1,0
75,Married,1,-1137,1,0,1,0
78,Single,1,14148,1,0,1,0
54,Divorced,0,84545,0,1,1,0
59,Divorced,0,52459,1,0,1,0
77,Single,1,81345,0,1,1,0
54,Divorced,0,82224,0,0,0,1
52,Married,0,64189,1,0,0,1
40,Single,0,6129,0,0,0,0
23,Single,1,89954,1,0,1,0
21,Married,0,21118,1,1,0,0
35,Divorced,0,-1557,0,1,0,0
77,Married,1,25041,0,0,1,0
26,Married,1,87379,1,1,0,1
66,Divorced,0,19053,1,1,0,0
46,Married,1,94384,1,1,0,1
30,Divorced,0,35204,1,1,1,0
76,Divorced,0,40240,1,1,1,0
64,Married,1,99343,1,1,0,1
79,Divorced,1,91749,1,1,0,1
69,Married,0,59102,0,0,1,0
34,Divorced,1,6291,1,1,1,1
62,Single,1,14285,0,0,1,0
49,Divorced,0,90422,0,0,1,0
65,Divorced,0,59589,1,0,0,0
39,Married,0,11944,1,1,1,0
21,Divorced,0,99041,1,1,0,1
22,Single,0,86876,1,0,1,0
54,Single,0,93561,1,0,0,1
58,Divorced,1,52391,0,1,1,1
66,Divorced,1,-393,0,1,1,0
30,Single,0,953,1,1,1,0
51,Married,1,42941,1,0,0,1
62,Single,1,69469,1,0,0,1
39,Single,0,74922,1,1,0,1
70,Divorced,1,59683,0,1,0,1
76,Divorced,1,68218,0,0,1,1
40,Single,0,9154,0,1,1,0
68,Married,1,7047,1,1,1,0
20,Single,1,86529,1,0,0,1
59,Single,0,73874,1,0,1,0
51,Married,1,12323,0,0,1,0
49,Single,1,35693,0,0,1,0
62,Single,1,56730,0,1,0,0
68,Divorced,0,87170,1,0,0,0
75,Married,0,24292,0,1,1,0
66,Divorced,1,43111,1,1,0,1
38,Divorced,1,73453,0,1,0,0
63,Married,0,73681,1,0,1,0
61,Married,0,93253,1,0,1,0
38,Single,1,37491,1,1,0,1
61,Divorced,0,47336,1,1,0,1
28,Married,1,14905,0,0,1,1
56,Divorced,1,28273,0,1,1,0
21,Divorced,0,24234,0,1,1,0
68,Married,0,76885,1,1,1,0
18,Single,1,64538,0,1,1,0
45,Divorced,1,30573,1,1,1,0
41,Married,0,91339,0,1,1,0
78,Single,1,62320,0,1,0,1
52,Divorced,0,9330,1,1,0,1
30,Married,0,90040,1,0,1,0
64,Divorced,0,78516,1,0,0,1
51,Married,0,70553,0,1,0,1
28,Married,0,39353,1,1,1,0
53,Divorced,1,14011,0,0,1,0
68,Divorced,0,81537,0,0,1,0
78,Married,0,58985,0,0,0,1
34,Single,0,15044,1,1,1,0
52,Divorced,0,36292,0,0,1,0
77,Married,0,3250,1,0,0,0
35,Married,0,21289,1,1,1,0
57,Single,0,31087,0,0,0,0
39,Single,1,73952,0,1,0,1
74,Single,1,88695,0,0,1,0
41,Divorced,1,34368,0,0,1,0
75,Married,1,68815,1,0,1,1
36,Married,0,88693,1,0,0,1
54,Married,1,59040,1,0,1,0
56,Single,0,56900,1,1,0,0
38,Married,1,13494,1,1,1,0
25,Divorced,1,43166,1,0,1,0
45,Single,0,89110,1,1,1,0
22,Single,0,23333,1,0,1,0
34,Single,1,31050,1,0,0,1
54,Single,1,95799,0,0,1,0
53,Divorced,1,96075,0,0,1,1
71,Married,1,77566,1,0,1,1
36,Divorced,0,86257,1,1,1,0
44,Married,1,46070,0,1,0,1
70,Divorced,1,3166,0,1,0,1
51,Single,1,5121,0,1,1,0
28,Single,1,12677,1,0,0,0
71,Divorced,1,54561,0,1,1,0
62,Divorced,0,94777,0,0,0,1
64,Married,0,79909,0,0,1,0
29,Divorced,0,85409,0,1,0,1
71,Divorced,0,35664,0,1,0,0
38,Married,0,-707,1,0,0,0
71,Married,1,20443,0,0,0,1
28,Married,0,47212,1,0,0,1
56,Divorced,0,82131,0,1,1,0
45,Married,1,73276,0,0,0,1
22,Single,0,10559,0,0,1,0
34,Single,0,63231,0,0,1,0
73,Single,0,37044,0,0,1,0
37,Divorced,0,19747,1,1,1,0
58,Single,1,71509,1,1,1,0
63,Divorced,1,78869,1,0,1,0
75,Divorced,0,28129,1,1,1,0
29,Single,1,-1963,1,0,1,0
23,Married,0,95847,1,1,1,0
34,Divorced,1,46503,1,1,1,0
68,Single,1,26207,0,1,1,0
36,Divorced,1,31241,1,1,0,1
43,Married,1,-1942,0,0,1,0
65,Married,1,66172,0,0,1,1
61,Single,1,94171,1,0,1,0
61,Divorced,1,12834,0,1,0,1
69,Divorced,1,79113,0,1,0,1
49,Divorced,1,25190,1,0,1,0
23,Divorced,1,70832,0,1,0,1
72,Single,1,19383,1,1,0,0
75,Married,0,22660,0,0,1,0
53,Single,1,674,1,1,1,0
55,Divorced,0,20820,0,0,0,1
28,Divorced,1,83040,1,1,0,1
50,Married,0,23666,0,0,1,0
79,Divorced,0,41794,1,1,1,0
41,Single,0,76,0,1,1,0
40,Single,1,62854,0,1,1,0
32,Married,1,50342,1,1,1,0
44,Single,1,35555,0,1,1,0
28,Single,1,53208,1,0,0,0
74,Single,0,30406,0,1,1,0
68,Single,1,59572,0,0,1,0
67,Divorced,1,38262,1,0,0,1
34,Single,1,89320,0,0,1,0
68,Married,1,84661,1,1,1,0
70,Married,1,21216,0,0,0,1
31,Single,1,66117,0,1,0,1
44,Married,1,79136,0,1,1,0
35,Single,1,28284,0,1,0,1
45,Married,0,18171,1,0,1,0
68,Married,0,88627,1,1,1,0
64,Single,1,12333,0,1,0,0
64,Single,1,28535,0,1,1,0
21,Divorced,1,87023,1,0,1,1
24,Single,1,73940,0,0,1,0
62,Single,0,31700,1,0,1,0
52,Divorced,0,81583,0,0,0,1
65,Single,1,39516,0,1,0,1
26,Single,0,13577,1,0,1,0
25,Divorced,0,87834,0,1,1,0
69,Single,1,13015,1,0,1,0
62,Single,1,89104,1,1,1,0
34,Divorced,1,89740,1,0,1,1
34,Divorced,0,95284,1,0,0,1
66,Married,0,89803,1,0,0,1
50,Single,1,19236,1,1,0,1
49,Married,1,96151,0,1,1,0
25,Married,0,64640,1,0,1,0
36,Divorced,0,81190,1,0,1,0
55,Single,1,43704,0,0,0,0
20,Single,0,40369,1,0,1,0
76,Divorced,1,1646,0,0,0,0
22,Married,1,85007,1,0,1,1
30,Divorced,0,23906,1,1,1,0
64,Single,0,84643,1,1,1,0
63,Divorced,0,45728,0,1,1,0
78,Single,1,12878,0,1,0,0
48,Married,1,7145,1,1,1,0
72,Single,1,86578,1,1,1,0
33,Married,1,16226,0,0,0,1
67,Married,1,802,0,0,0,1
49,Single,1,22119,0,0,0,1
39,Single,0,61560,1,0,1,0
46,Married,1,55353,0,0,1,1
39,Divorced,1,90721,0,1,1,1
60,Single,1,60126,0,1,1,0
20,Married,1,69641,0,1,0,1
71,Married,0,49712,0,1,0,1
27,Divorced,1,50189,0,1,0,1
59,Single,0,55784,0,0,0,1
79,Married,0,66285,1,1,0,1
38,Divorced,1,40949,0,1,1,0
33,Married,1,32129,1,1,1,0
29,Single,0,22512,1,0,1,0
19,Divorced,0,77031,0,0,0,1
58,Married,1,61554,1,0,0,1
41,Divorced,0,64,1,0,1,0
52,Single,1,93614,0,0,1,0
73,Divorced,1,49567,1,0,1,0
47,Single,0,28011,0,1,1,0
74,Married,1,69152,0,1,1,0
47,Single,1,71511,0,1,1,0
64,Married,1,8960,0,0,0,1
52,Married,0,91528,0,0,1,0
36,Single,0,56920,0,0,0,1
67,Married,0,19387,0,0,1,0
25,Divorced,1,13324,1,1,0,1
43,Married,0,61960,0,0,0,1
66,Single,0,69779,1,0,0,1
57,Divorced,0,30628,0,0,1,0
24,Divorced,1,73096,0,0,1,0
47,Married,1,45452,0,0,1,0
24,Married,0,39098,1,1,1,0
20,Single,0,68459,1,0,0,0
18,Divorced,0,37235,1,0,1,0
53,Single,1,84861,1,1,1,0
42,Married,0,25949,1,0,1,0
54,Divorced,1,20821,1,0,0,1
18,Single,1,69612,0,1,0,1
32,Single,1,20032,0,1,1,0
54,Single,0,71537,1,1,1,0
30,Single,0,13303,1,1,1,0
57,Single,1,79993,1,1,1,0
25,Divorced,1,10303,1,1,0,1
22,Single,1,48701,1,1,1,0
77,Divorced,1,48511,0,1,1,0
26,Single,0,78664,0,1,0,1
18,Married,0,16280,0,1,1,0
53,Married,1,37427,0,0,1,0
52,Single,1,95180,0,1,1,0
19,Married,1,4967,0,1,0,0
57,Divorced,0,4661,0,1,0,0
40,Single,1,75952,0,1,1,0
26,Divorced,0,64046,1,1,1,0
51,Single,1,33200,1,0,0,1
63,Married,0,65442,0,0,0,1
31,Divorced,0,59671,0,0,0,1
21,Married,1,89070,0,1,1,0
47,Married,0,56168,1,1,0,0
48,Single,0,46322,1,0,0,0
55,Divorced,0,79984,0,1,0,0
28,Married,0,35696,1,1,1,0
52,Single,1,68246,0,0,0,1
25,Single,1,36892,0,1,1,0
20,Single,1,13583,0,1,1,0
31,Married,1,80720,0,1,1,0
77,Single,1,53215,0,1,1,0
30,Divorced,0,22853,1,1,0,1
62,Divorced,0,4109,0,1,1,0
49,Married,0,57757,0,1,1,0
51,Divorced,0,4659,0,0,1,0
62,Single,1,-762,0,0,0,0
78,Married,1,13064,1,1,0,1
36,Single,0,29115,0,1,0,0
76,Married,1,29952,0,0,0,1
55,Married,0,3620,1,0,1,0
33,Single,0,97790,0,0,1,0
19,Divorced,1,42258,0,0,1,0
57,Divorced,1,2470,0,0,0,0
34,Married,1,20003,0,0,0,1
72,Single,1,25571,1,0,0,1
51,Single,1,22668,0,1,1,0
59,Married,1,75259,0,0,1,0
77,Divorced,1,94576,1,0,1,0
33,Single,0,30046,0,0,0,0
55,Divorced,1,68977,0,1,0,1
77,Divorced,0,75255,1,1,1,0
19,Married,0,3397,0,1,0,0
19,Married,1,97925,1,0,1,0
43,Divorced,0,81481,0,0,1,0
30,Single,1,20233,1,0,0,1
73,Single,0,81336,0,1,1,0
64,Married,0,58308,0,1,1,0
48,Divorced,0,67726,1,1,1,0
77,Single,1,61219,0,1,1,0
51,Single,0,-870,1,1,1,0
56,Married,0,12071,1,1,0,0
20,Divorced,0,83517,1,0,1,0
25,Single,1,118,1,1,0,0
40,Married,0,-1337,0,1,1,0
31,Single,1,60408,1,1,0,1
73,Single,0,49786,0,1,0,0
79,Single,0,79271,0,0,0,1
72,Married,0,17158,1,0,1,0
44,Divorced,1,29087,1,1,0,0
71,Married,0,86114,0,0,1,0
46,Divorced,0,51121,1,0,1,1
56,Single,0,17874,0,0,0,0
70,Divorced,0,81443,1,0,0,1
56,Single,1,38821,0,0,1,0
18,Single,0,58582,0,0,1,0
34,Married,0,20787,1,0,1,0
58,Single,0,62703,0,1,0,0
47,Married,0,19705,0,0,1,1
70,Divorced,1,67381,1,1,1,0
30,Divorced,0,42653,1,0,1,0
38,Single,0,80018,1,0,1,0
36,Married,1,98592,1,0,1,1
70,Single,0,89626,1,1,1,0
36,Married,0,84217,0,0,1,1
74,Married,0,30252,0,1,1,0
42,Married,1,71332,1,0,1,0
39,Divorced,0,70799,0,0,1,0
48,Married,1,60185,0,1,1,1
34,Divorced,1,76313,0,0,1,0
72,Married,1,39538,0,0,0,0
40,Divorced,1,18343,0,0,1,0
49,Divorced,1,78398,1,1,1,0
79,Divorced,1,39232,1,0,1,0
27,Single,1,51106,0,0,1,0
27,Married,0,79227,0,0,1,0
53,Single,0,51079,1,1,0,0
25,Married,1,23028,1,0,1,0
71,Married,1,40135,1,1,0,0
69,Single,1,29066,1,0,1,0
37,Divorced,1,96717,0,0,0,0
49,Married,1,81470,1,1,0,1
67,Divorced,1,18910,1,1,1,0
31,Single,0,5141,0,1,0,0
67,Divorced,0,43950,1,1,0,1
45,Married,1,53723,1,1,1,0
63,Married,1,14225,1,0,0,1
69,Married,1,98250,1,0,0,1
70,Single,0,85123,1,1,0,1
41,Married,1,30959,0,0,1,0
32,Single,0,47192,0,0,1,0
39,Divorced,0,77711,0,1,1,0
47,Married,0,8051,0,1,1,0
21,Married,1,69428,0,1,0,1
30,Married,1,1449,1,0,1,0
76,Divorced,0,39095,1,1,0,0
40,Married,0,75929,1,0,1,0
25,Single,0,27190,1,1,1,0
35,Divorced,0,98245,1,1,0,1
29,Divorced,1,95069,1,1,0,1
72,Divorced,0,24141,1,1,1,0
48,Divorced,1,21908,1,0,1,0
31,Divorced,0,30322,1,0,1,0
51,Single,1,48710,1,0,1,0
35,Divorced,0,12012,1,1,1,0
73,Married,1,32889,1,0,0,1
51,Divorced,1,15412,1,0,1,0
28,Divorced,1,94150,0,0,0,1
58,Divorced,0,22657,1,1,1,0
29,Divorced,1,3656,0,0,1,0
66,Divorced,0,6967,1,1,0,0
32,Single,1,82958,1,1,1,0
74,Single,1,13764,1,0,0,0
48,Divorced,0,13873,0,0,0,0
66,Single,1,92485,0,1,1,0
75,Married,1,49030,1,1,0,1
46,Divorced,0,65807,1,1,1,0
43,Married,1,-393,1,0,1,0
35,Married,1,17523,1,1,1,0
49,Divorced,1,46447,0,1,1,0
39,Married,1,47757,0,1,1,0
55,Married,0,91526,1,0,1,0
34,Married,1,67201,0,1,1,0
40,Divorced,1,79844,0,1,0,1
41,Divorced,1,69388,1,1,1,0
67,Married,1,3462,1,1,0,1
25,Divorced,1,29795,1,1,1,0
58,Divorced,1,67806,0,0,1,0
23,Married,1,46465,1,0,0,1
22,Divorced,1,59109,0,1,0,0
61,Single,0,88027,1,1,0,1
74,Divorced,0,48528,1,1,0,0
46,Single,0,34230,0,1,1,0
45,Married,0,46242,0,1,1,0
28,Divorced,1,63883,0,1,0,1
74,Married,1,96366,0,0,1,1
18,Married,0,-217,0,1,0,0
60,Married,0,26390,0,1,0,1
36,Married,0,6417,1,0,0,0
26,Married,1,70102,0,0,0,1
44,Divorced,1,15426,0,0,0,1
51,Single,0,28750,1,0,1,0
61,Divorced,0,56188,0,1,0,1
21,Divorced,0,8872,0,0,0,0
53,Divorced,0,92231,1,0,1,0
35,Divorced,0,46086,1,0,0,0
32,Single,1,64770,1,1,0,1
68,Divorced,0,98288,0,1,1,0
30,Married,1,92368,1,1,1,0
36,Divorced,0,81514,0,0,1,0
66,Divorced,0,86177,1,1,1,0
23,Single,1,90663,0,0,1,0
65,Single,0,32720,1,0,0,0
73,Married,1,16079,1,0,0,1
29,Divorced,1,15338,1,0,0,1
68,Divorced,0,1291,0,1,1,0
54,Divorced,0,72084,0,1,1,0
34,Married,1,97272,1,1,1,0
75,Single,1,47393,1,1,1,0
40,Married,0,91558,1,0,1,1
43,Divorced,1,67770,1,0,1,0
46,Single,0,24720,0,0,0,0
50,Single,1,11368,1,0,1,0
77,Married,0,52313,1,0,0,0
44,Single,1,45969,0,1,0,0
42,Single,1,46838,0,1,0,1
73,Divorced,0,6734,1,0,1,0
72,Divorced,1,97329,1,0,1,0
27,Single,1,10197,0,1,1,0
64,Single,1,66895,0,1,1,0
40,Married,1,54831,1,0,1,0
38,Married,1,99255,0,1,0,1
38,Single,1,56073,0,1,0,1
60,Divorced,1,70925,1,0,1,0
30,Single,0,78488,1,0,0,1
54,Single,1,92611,0,1,0,1
50,Divorced,1,82475,1,1,1,0
41,Divorced,0,48302,1,0,0,0
61,Married,1,13624,1,1,0,1
28,Married,1,65271,1,1,1,0
34,Married,0,22315,1,1,0,0
21,Married,1,15422,0,0,1,0
64,Divorced,1,37137,0,1,1,0
42,Single,0,70663,1,1,1,0
47,Married,0,99216,1,0,0,1
26,Married,1,46232,1,0,0,1
38,Divorced,1,76142,0,1,0,1
37,Divorced,0,30743,0,0,1,1
36,Single,1,97546,0,0,0,1
36,Single,0,13636,0,1,0,0
29,Divorced,0,88884,1,0,1,0
54,Married,0,8108,1,1,1,0
59,Married,1,71634,0,1,1,0
34,Married,0,34180,0,0,0,0
54,Single,0,16883,1,1,1,0
71,Married,0,42400,1,1,0,1
65,Married,1,43999,1,1,1,0
56,Divorced,1,45951,1,1,1,0
45,Married,1,5160,1,1,1,0
58,Divorced,0,53262,0,0,1,1
52,Married,1,17929,1,0,0,0
64,Single,1,81133,0,1,0,1
65,Married,0,9123,0,1,0,0
35,Married,0,26357,1,0,1,0
31,Divorced,1,68496,0,1,0,1
52,Divorced,1,31556,0,1,1,0
61,Divorced,0,81791,1,1,1,0
58,Married,1,59934,0,0,0,1
77,Married,0,76886,1,1,1,0
24,Single,0,28881,1,0,1,0
58,Married,1,16409,0,1,0,1
30,Single,1,53416,1,1,0,1
35,Divorced,1,96171,1,0,1,1
54,Divorced,1,65982,0,0,0,1
30,Divorced,0,28657,1,1,1,0
53,Single,1,84743,0,1,0,1
48,Married,1,46951,0,1,1,1
19,Divorced,1,6752,1,0,1,0
33,Married,0,11440,0,1,1,0
26,Married,1,42864,1,0,0,1
26,Divorced,1,47691,0,1,0,1
55,Single,0,70035,1,1,1,0
28,Married,0,84675,1,1,0,0
71,Divorced,0,78303,0,1,0,1
73,Married,0,20343,0,1,0,0
39,Married,0,91248,1,1,1,0
50,Married,1,17673,1,1,0,0
53,Married,0,57954,0,0,0,1
62,Married,0,52698,1,1,0,0
40,Single,0,93024,1,1,1,0
62,Single,0,24520,0,1,1,0
62,Divorced,0,13784,0,1,1,0
51,Single,0,36079,1,0,0,0
26,Single,0,42220,0,0,1,0
41,Single,0,18491,0,1,0,0
25,Married,1,46720,1,1,0,1
24,Married,1,98804,0,0,1,0
53,Divorced,1,12718,0,0,0,1
35,Divorced,0,33597,1,0,1,0
20,Divorced,0,59217,0,1,0,0
45,Married,0,96351,1,0,0,0
23,Single,1,98668,0,0,0,1
61,Single,0,24832,0,1,0,0
61,Married,0,52818,1,1,0,0
38,Divorced,0,95398,0,1,1,1
45,Divorced,1,10864,0,0,1,0
57,Divorced,1,86378,0,0,1,1
71,Married,0,6177,0,0,1,0
71,Divorced,1,44115,0,0,0,1
18,Divorced,0,54210,0,1,0,1
53,Married,0,49954,1,0,1,0
38,Single,1,9844,0,1,1,1
77,Married,1,72130,0,0,0,1
60,Married,1,11418,1,0,1,0
52,Married,1,32854,1,0,0,1
30,Married,0,86644,1,1,0,1
74,Single,0,73955,0,0,1,0
66,Divorced,1,86075,1,1,0,1
71,Married,1,41950,1,1,0,1
71,Single,0,63227,0,1,1,0
27,Divorced,0,10835,1,1,1,0
70,Divorced,0,15533,0,0,0,0
61,Divorced,0,93051,0,0,1,0
64,Married,1,99457,0,1,0,1
70,Married,1,85858,0,1,1,0
27,Divorced,1,8223,0,0,0,1
63,Divorced,0,8273,1,0,0,0
30,Divorced,0,31519,0,1,0,1
54,Divorced,1,22160,1,0,0,1
55,Divorced,1,72385,0,0,0,1
41,Divorced,1,89192,1,0,0,1
19,Single,0,46988,0,1,0,1
39,Divorced,1,8348,0,1,0,1
34,Married,0,81460,0,1,0,1
53,Married,1,65519,1,1,1,0
31,Married,1,88426,1,1,0,1
27,Divorced,1,12629,1,0,1,0
52,Married,0,47056,0,0,1,0
42,Single,0,9273,0,0,1,0
20,Divorced,0,95275,1,1,0,0
64,Married,0,38416,0,0,0,1
55,Single,0,5894,1,1,1,0
34,Single,0,44073,0,1,0,1
29,Married,1,43693,1,1,0,1
71,Single,0,49466,1,1,0,0
69,Married,1,22343,0,1,0,0
41,Single,0,41095,1,1,0,1
46,Divorced,1,29174,0,0,0,1
60,Divorced,1,48801,0,1,1,0
42,Divorced,0,70436,0,0,1,0
53,Divorced,1,67336,1,1,1,0
75,Divorced,0,98782,1,0,1,0
77,Married,0,40926,1,1,1,0
43,Divorced,0,70590,0,1,0,1
55,Divorced,0,36827,0,0,0,1
18,Divorced,1,42775,1,1,0,1
37,Divorced,0,39201,0,1,1,0
72,Single,1,27373,0,0,1,0
45,Divorced,1,25525,1,0,0,1
33,Divorced,1,70651,1,1,1,0
